onset	duration	trial_type	value	sample
0.005	0	Ojos cerrados	65	1
365.945	0	Ojos abiertos	66	73189
383.545	0	Ojos cerrados	65	76709
400.47	0	Ojos abiertos	66	80094
417.49	0	Ojos cerrados	65	83498
432.235	0	Ojos abiertos	66	86447
446.98	0	Ojos cerrados	65	89396
462.59	0	Ojos abiertos	66	92518
476.75	0	Ojos cerrados	65	95350
482.185	0	Hiperventilacion 1	67	96437
570.87	0	Hiperventilacion 2	68	114174
573.915	0	Hiperventilacion 3	69	114783
607.725	0	Hiperventilacion OA	74	121545
674.35	0	Recuperacion	70	134870
